Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","276","Soudan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","276","Soudan","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","67","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","38","Sri Lanka","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","187","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","38","Sri Lanka","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","38","Sri Lanka","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","111","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","210","Suède","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","161","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","210","Suède","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","210","Suède","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","189","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","211","Suisse","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","211","Suisse","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","211","Suisse","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","132","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","207","Suriname","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","207","Suriname","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","207","Suriname","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","208","Tadjikistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","208","Tadjikistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","208","Tadjikistan","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","39","Tchad","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","39","Tchad","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","39","Tchad","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","167","Tchéquie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","167","Tchéquie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","167","Tchéquie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","252","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","216","Thaïlande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1780","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","216","Thaïlande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","216","Thaïlande","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1023","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","176","Timor-Leste","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","176","Timor-Leste","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","176","Timor-Leste","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","217","Togo","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","217","Togo","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","217","Togo","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","57","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","220","Trinité-et-Tobago","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","220","Trinité-et-Tobago","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","89","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","222","Tunisie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","212","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","222","Tunisie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","222","Tunisie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","201","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","213","Turkménistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","213","Turkménistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","213","Turkménistan","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","223","Turquie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2229","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","223","Turquie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","223","Turquie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1716","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","230","Ukraine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1287","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","230","Ukraine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","133","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","230","Ukraine","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1089","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","234","Uruguay","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","234","Uruguay","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","234","Uruguay","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","155","Vanuatu","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","155","Vanuatu","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","155","Vanuatu","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","236","Venezuela (République bolivarienne du)","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","448","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","236","Venezuela (République bolivarienne du)","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","236","Venezuela (République bolivarienne du)","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","451","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","237","Viet Nam","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","947","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","237","Viet Nam","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","593","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","237","Viet Nam","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1518","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","249","Yémen","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","249","Yémen","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","249","Yémen","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","185","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","251","Zambie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","251","Zambie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","251","Zambie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","181","Zimbabwe","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","66","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","181","Zimbabwe","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","181","Zimbabwe","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","S","Données standardisées"
